Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes,DayOfWeek,Month,IsWeekend
2017-03-03,2017,Central,27,12.0,77,1298,1,975.0,112,1284,22,1086.0,45,1390.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,284,4,3,0
2021-03-07,2021,Central,47,1230.0,46,1203,2,1420.0,64,11,24,702.0,46,1363.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,229,6,3,1
2016-02-08,2016,Central,32,185.0,96,1229,2,1065.0,69,1149,28,1090.0,50,1195.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,277,0,2,0
2021-06-20,2021,Central,46,1377.0,107,1360,2,749.0,69,88,27,746.0,44,1280.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,295,6,6,1
2008-10-11,2008,Central,85,288.0,188,1161,4,1161.0,256,148,71,835.0,110,1189.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,10,1
2008-05-06,2008,Central,85,337.0,188,1411,4,1205.0,256,57,71,1077.0,110,1198.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,5,0
2018-08-11,2018,Central,85,1366.0,188,1260,4,822.0,256,1273,71,957.0,110,1395.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,8,1
2015-10-01,2015,Central,28,133.0,86,1311,1,843.0,64,5,16,1292.0,47,1366.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,242,3,10,0
2018-05-14,2018,Central,85,1382.0,188,1392,4,704.0,256,1207,71,930.0,110,1119.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,0,5,0
2014-03-09,2014,Central,85,1266.0,188,1362,4,521.0,256,1080,71,959.0,110,1295.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,3,1
2008-04-16,2008,Central,85,1363.0,188,1203,4,1411.0,256,87,71,947.0,110,1411.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,4,0
2022-09-24,2022,Central,68,31.0,60,1104,1,1414.0,72,1387,26,911.0,49,1363.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,276,5,9,1
2020-03-11,2020,Central,60,1342.0,88,1356,2,788.0,138,1397,18,947.0,50,1224.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,356,2,3,0
2021-01-01,2021,Central,70,158.0,81,1142,1,1194.0,157,1349,17,1318.0,44,1097.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,370,4,1,0
2019-06-17,2019,Central,85,1407.0,188,1095,4,1112.0,256,116,71,799.0,110,1366.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,0,6,0
2022-11-23,2022,Central,85,1215.0,188,1270,4,1051.0,256,19,71,949.0,110,1366.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,11,0
2022-03-11,2022,Central,85,298.0,188,1277,4,1146.0,256,1328,71,1194.0,110,1406.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,3,0
2013-10-01,2013,Central,85,1382.0,188,1271,4,530.0,256,1284,71,1255.0,110,1356.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,10,0
2022-10-24,2022,Central,85,343.0,188,1167,4,722.0,256,1289,71,753.0,110,1089.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,0,10,0
2023-05-13,2023,Central,85,1360.0,188,1245,4,1054.0,256,174,71,1297.0,110,1269.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,5,1
2020-04-27,2020,Central,85,1208.0,188,1182,4,1425.0,256,1396,71,906.0,110,1262.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,0,4,0
2019-09-20,2019,Central,85,1277.0,188,1112,4,656.0,256,1344,71,1241.0,110,1251.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,9,0
2009-01-02,2009,Central,85,280.0,188,1134,4,598.0,256,1297,71,1071.0,110,1311.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,1,0
2012-09-01,2012,Central,32,1261.0,62,1429,1,1260.0,117,1397,20,1001.0,46,1327.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,278,5,9,1
2014-06-02,2014,Central,30,145.0,55,1169,2,1283.0,70,27,20,828.0,44,1112.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,221,0,6,0
2015-11-27,2015,Central,85,1281.0,188,1316,4,559.0,256,30,71,760.0,110,1370.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,11,0
2004-08-18,2004,Central,60,176.0,66,1181,2,371.0,126,110,24,540.0,44,1427.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,322,2,8,0
2014-08-28,2014,Central,85,217.0,188,1421,4,556.0,256,1178,71,1230.0,110,1194.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,3,8,0
2019-06-26,2019,Central,85,1226.0,188,1295,4,730.0,256,1387,71,1252.0,110,1361.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,6,0
2012-02-08,2012,Central,64,70.0,56,1287,2,1189.0,169,1366,13,625.0,47,1384.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,351,2,2,0
2010-07-30,2010,Central,54,258.0,81,1312,1,970.0,89,1178,14,903.0,46,1106.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,285,4,7,0
2012-04-26,2012,Central,85,1350.0,188,1424,4,1287.0,256,1217,71,1288.0,110,1328.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,3,4,0
2021-08-11,2021,Central,85,1239.0,188,1194,4,1225.0,256,114,71,861.0,110,1277.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,8,0
2024-11-05,2024,Central,85,157.0,188,1170,4,1140.0,256,1414,71,965.0,110,1436.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,11,0
2005-08-24,2005,Central,65,117.0,94,1422,1,643.0,100,173,17,803.0,48,1189.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,325,2,8,0
2023-02-18,2023,Central,71,301.0,111,1226,1,981.0,71,28,25,714.0,45,1144.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,324,5,2,1
2011-05-06,2011,Central,85,100.0,188,1375,4,1018.0,256,1305,71,1168.0,110,1106.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,5,0
2018-07-30,2018,Central,32,216.0,96,1361,1,706.0,60,97,19,910.0,47,1102.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,255,0,7,0
2017-11-16,2017,Central,38,1222.0,72,1161,1,680.0,165,1181,14,700.0,46,1111.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,336,3,11,0
2022-08-19,2022,Central,85,1232.0,188,1395,4,1396.0,256,1098,71,765.0,110,1244.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,8,0
2010-01-27,2010,Central,85,1266.0,188,1291,4,712.0,256,36,71,817.0,110,1373.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,1,0
2012-02-28,2012,Central,85,1421.0,188,1120,4,1080.0,256,86,71,544.0,110,1227.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,2,0
2007-12-30,2007,Central,85,1371.0,188,1291,4,757.0,256,179,71,994.0,110,1400.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,12,1
2016-10-18,2016,Central,40,1314.0,43,1385,2,1288.0,161,1096,24,1073.0,50,1124.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,320,1,10,0
2005-11-08,2005,Central,85,1258.0,188,1109,4,1139.0,256,1182,71,624.0,110,1194.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,11,0
2021-02-04,2021,Central,59,127.0,80,1349,1,518.0,128,1226,22,1017.0,44,1361.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,334,3,2,0
2014-08-31,2014,Central,85,1369.0,188,1202,4,533.0,256,88,71,1269.0,110,1395.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,8,1
2008-02-02,2008,Central,49,1203.0,60,1233,1,1067.0,155,1274,13,562.0,49,1427.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,327,5,2,1
2009-05-27,2009,Central,85,1299.0,188,1424,4,1113.0,256,4,71,649.0,110,1143.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,5,0
2018-12-21,2018,Central,85,341.0,188,1367,4,1058.0,256,1125,71,665.0,110,1241.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,12,0
2020-08-19,2020,Central,27,1212.0,68,1397,1,856.0,47,66,26,598.0,49,1133.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,218,2,8,0
2016-09-27,2016,Central,85,137.0,188,1370,4,961.0,256,144,71,1293.0,110,1356.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,9,0
2009-10-27,2009,Central,39,1322.0,73,1185,2,994.0,135,1418,24,1290.0,50,1375.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,323,1,10,0
2012-07-25,2012,Central,30,1294.0,49,1125,1,1220.0,148,141,28,1179.0,47,1284.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,303,2,7,0
2018-03-26,2018,Central,51,92.0,79,1262,2,431.0,56,1304,21,1204.0,44,1407.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,253,0,3,0
2017-02-07,2017,Central,45,1259.0,75,1230,1,1002.0,137,85,19,650.0,46,1209.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,323,1,2,0
2012-07-20,2012,Central,85,157.0,188,1218,4,494.0,256,63,71,1173.0,110,1158.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,7,0
2012-09-25,2012,Central,60,181.0,59,1136,1,1412.0,51,1344,21,753.0,47,1268.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,239,1,9,0
2024-06-29,2024,Central,85,1404.0,188,1281,4,1359.0,256,55,71,945.0,110,1105.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,6,1
2012-08-29,2012,Central,85,1206.0,188,1168,4,1051.0,256,161,71,1046.0,110,1259.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,8,0
2020-02-11,2020,Central,85,1202.0,188,1338,4,907.0,256,1082,71,785.0,110,1128.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,2,0
2006-01-15,2006,Central,62,146.0,106,1413,1,983.0,150,91,14,837.0,46,1357.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,379,6,1,1
2024-10-27,2024,Central,68,164.0,109,1360,1,639.0,136,44,16,1190.0,48,1152.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,378,6,10,1
2022-10-03,2022,Central,65,1343.0,45,1112,1,851.0,129,1300,18,859.0,48,1319.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,306,0,10,0
2006-04-27,2006,Central,56,226.0,57,1255,2,900.0,164,0,22,573.0,47,1155.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,348,3,4,0
2012-07-29,2012,Central,85,107.0,188,1184,4,609.0,256,1231,71,563.0,110,1389.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,7,1
2024-03-07,2024,Central,65,9.0,94,1171,1,675.0,173,23,28,1128.0,50,1281.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,411,3,3,0
2004-08-28,2004,Central,68,1356.0,59,1417,2,1279.0,161,177,22,973.0,45,1194.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,357,5,8,1
2012-07-06,2012,Central,85,276.0,188,1379,4,871.0,256,149,71,1170.0,110,1263.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,7,0
2011-02-14,2011,Central,85,1428.0,188,1274,4,968.0,256,1296,71,1184.0,110,1263.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,0,2,0
2014-09-05,2014,Central,39,311.0,108,1398,2,1269.0,173,1328,14,832.0,46,1370.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,382,4,9,0
2015-04-20,2015,Central,41,213.0,49,1243,2,1183.0,167,46,15,878.0,50,1357.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,324,0,4,0
2005-09-04,2005,Central,43,313.0,49,1100,1,1375.0,53,1437,16,564.0,45,1282.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,207,6,9,1
2011-05-20,2011,Central,27,287.0,109,1239,1,639.0,143,157,13,1161.0,48,1323.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,341,4,5,0
2022-04-21,2022,Central,66,163.0,82,1254,2,669.0,106,47,19,795.0,50,1415.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,325,3,4,0
2012-06-03,2012,Central,85,263.0,188,1339,4,393.0,256,43,71,1065.0,110,1266.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,6,1
2016-01-17,2016,Central,85,153.0,188,1263,4,1150.0,256,161,71,1159.0,110,1384.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,1,1
2011-11-11,2011,Central,85,333.0,188,1328,4,1080.0,256,109,71,1084.0,110,1106.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,11,0
2017-05-30,2017,Central,67,1399.0,92,1188,2,499.0,61,108,28,1199.0,48,1431.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,298,1,5,0
2023-03-06,2023,Central,67,52.0,83,1425,1,1089.0,45,1229,27,910.0,48,1253.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,271,0,3,0
2014-09-27,2014,Central,85,208.0,188,1411,4,1199.0,256,9,71,1170.0,110,1162.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,9,1
2015-05-20,2015,Central,85,1329.0,188,1391,4,1106.0,256,1242,71,1074.0,110,1142.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,5,0
2005-01-13,2005,Central,58,1314.0,57,1197,1,1406.0,58,113,28,1250.0,46,1430.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,248,3,1,0
2009-02-03,2009,Central,61,1330.0,91,1150,2,571.0,68,178,16,971.0,46,1211.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,284,1,2,0
2004-02-12,2004,Central,57,1326.0,67,1369,1,1429.0,144,1155,17,989.0,48,1137.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,334,3,2,0
2018-12-29,2018,Central,85,1317.0,188,1090,4,809.0,256,173,71,1139.0,110,1084.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,12,1
2019-03-20,2019,Central,85,1406.0,188,1382,4,477.0,256,1326,71,1091.0,110,1341.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,3,0
2008-01-18,2008,Central,85,1231.0,188,1361,4,1171.0,256,38,71,1118.0,110,1137.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,1,0
2010-08-19,2010,Central,51,263.0,77,1259,1,378.0,75,146,23,1209.0,48,1321.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,275,3,8,0
2008-02-07,2008,Central,85,198.0,188,1226,4,536.0,256,1410,71,1160.0,110,1354.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,3,2,0
2017-06-28,2017,Central,50,332.0,41,1217,2,1367.0,157,19,24,1310.0,48,1330.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,322,2,6,0
2022-06-01,2022,Central,85,225.0,188,1256,4,428.0,256,86,71,1056.0,110,1301.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,2,6,0
2017-04-27,2017,Central,51,1371.0,41,1377,2,573.0,75,1085,12,1037.0,45,1163.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,226,3,4,0
2005-03-30,2005,Central,40,180.0,92,1389,2,1266.0,103,97,13,878.0,49,1188.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,299,2,3,0
2015-04-21,2015,Central,52,1415.0,53,1109,1,1090.0,105,52,22,617.0,45,1303.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,278,1,4,0
2020-01-25,2020,Central,47,1405.0,68,1279,2,1158.0,53,1192,24,595.0,45,1312.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,239,5,1,1
2012-11-17,2012,Central,54,1351.0,67,1364,2,1250.0,114,1188,19,1254.0,45,1356.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,301,5,11,1
2017-02-17,2017,Central,85,1281.0,188,1168,4,644.0,256,33,71,552.0,110,1421.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,2,0
2022-09-08,2022,Central,43,1343.0,63,1362,1,1079.0,173,1389,27,625.0,46,1172.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,353,3,9,0
2020-02-01,2020,Central,85,1207.0,188,1329,4,466.0,256,36,71,879.0,110,1261.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,2,1
2008-03-10,2008,Central,42,56.0,104,1324,2,757.0,162,1300,28,750.0,50,1258.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,388,0,3,0
2015-01-30,2015,Central,85,1301.0,188,1400,4,448.0,256,1414,71,1050.0,110,1126.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,1,0
2012-08-28,2012,Central,85,1377.0,188,1298,4,1031.0,256,18,71,824.0,110,1290.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,1,8,0
2018-07-12,2018,Central,85,1218.0,188,1258,4,1174.0,256,1238,71,1227.0,110,1107.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,3,7,0
2017-11-26,2017,Central,85,1294.0,188,1198,4,505.0,256,75,71,826.0,110,1251.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,11,1
2010-03-05,2010,Central,50,1381.0,97,1340,1,489.0,160,1363,17,1312.0,47,1129.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,372,4,3,0
2005-08-09,2005,Central,61,1266.0,98,1306,2,1117.0,147,1302,19,949.0,48,1381.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,375,1,8,0
2007-10-19,2007,Central,85,1359.0,188,1408,4,895.0,256,163,71,1045.0,110,1091.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,10,0
2015-08-06,2015,Central,29,1274.0,108,1281,1,716.0,168,74,20,952.0,44,1374.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,370,3,8,0
2009-11-24,2009,Central,59,1217.0,90,1159,1,1032.0,45,175,23,1187.0,48,1435.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,266,1,11,0
2019-03-02,2019,Central,53,1413.0,50,1272,2,754.0,56,87,25,1218.0,49,1167.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,235,5,3,1
2010-07-25,2010,Central,85,1358.0,188,1171,4,376.0,256,114,71,1293.0,110,1157.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,7,1
2022-04-08,2022,Central,85,292.0,188,1297,4,1002.0,256,85,71,1216.0,110,1230.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,4,0
2015-11-10,2015,Central,28,1310.0,54,1110,1,1221.0,89,88,22,1140.0,46,1230.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,240,1,11,0
2017-05-04,2017,Central,50,1431.0,42,1249,1,1434.0,48,1239,18,1032.0,45,1376.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,204,3,5,0
2004-03-12,2004,Central,85,1431.0,188,1144,4,380.0,256,161,71,900.0,110,1124.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,3,0
2008-04-27,2008,Central,85,36.0,188,1126,4,1357.0,256,1424,71,1275.0,110,1119.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,6,4,1
2007-09-02,2007,Central,64,184.0,112,1359,2,923.0,137,54,27,1216.0,45,1229.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,387,6,9,1
2008-03-07,2008,Central,65,1230.0,62,1150,1,906.0,55,158,16,633.0,48,1091.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,247,4,3,0
2012-11-10,2012,Central,85,94.0,188,1221,4,848.0,256,61,71,972.0,110,1368.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,5,11,1
2023-06-25,2023,Central,67,1223.0,113,1378,2,666.0,114,40,18,1033.0,44,1262.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,358,6,6,1
2024-03-11,2024,Central,54,1414.0,57,1307,1,887.0,82,1102,12,838.0,49,1175.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,255,0,3,0
2017-10-05,2017,Central,85,1376.0,188,1086,4,1329.0,256,118,71,785.0,110,1280.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,3,10,0
2024-06-28,2024,Central,85,225.0,188,1111,4,973.0,256,1231,71,1137.0,110,1211.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,6,0
2008-09-13,2008,Central,62,70.0,71,1203,1,1307.0,127,177,26,1108.0,49,1400.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,336,5,9,1
2015-06-19,2015,Central,85,1439.0,188,1261,4,710.0,256,53,71,631.0,110,1235.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,6,0
2005-09-09,2005,Central,85,85.0,188,1414,4,774.0,256,1378,71,933.0,110,1419.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,9,0
2017-03-22,2017,Central,32,318.0,111,1198,1,603.0,64,54,15,1218.0,44,1127.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,267,2,3,0
2024-11-17,2024,Central,48,1316.0,65,1363,2,625.0,56,1356,15,1279.0,49,1149.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,235,6,11,1
2015-10-27,2015,Central,59,215.0,49,1353,1,742.0,121,1216,17,787.0,48,1412.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,295,1,10,0
2013-03-29,2013,Central,85,176.0,188,1355,4,435.0,256,172,71,1171.0,110,1167.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,714,4,3,0
2021-12-04,2021,Central,61,354.0,90,1315,2,1103.0,66,1310,18,1029.0,44,1115.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,281,5,12,1
2013-07-23,2013,Central,48,174.0,98,1400,1,581.0,171,1092,27,1304.0,47,1275.0,0,,0,747.5991379310345,89.2,5.7,250000,28.6519,77.2315,12,8,279.0,25.0,392,1,7,0
