Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes
13-05-2023,2023,Central,85,22:40,188,20:45,4,17:34,256,02:54,71,21:37,110,21:09,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
27-04-2020,2020,Central,85,20:08,188,19:42,4,23:45,256,23:16,71,15:06,110,21:02,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
20-09-2019,2019,Central,85,21:17,188,18:32,4,10:56,256,22:24,71,20:41,110,20:51,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
02-01-2009,2009,Central,85,04:40,188,18:54,4,09:58,256,21:37,71,17:51,110,21:51,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
01-09-2012,2012,Central,32,21:01,62,23:49,1,21:00,117,23:17,20,16:41,46,22:07,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,278
02-06-2014,2014,Central,30,02:25,55,19:29,2,21:23,70,00:27,20,13:48,44,18:32,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,221
27-11-2015,2015,Central,85,21:21,188,21:56,4,09:19,256,00:30,71,12:40,110,22:50,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
18-08-2004,2004,Central,60,02:56,66,19:41,2,06:11,126,01:50,24,09:00,44,23:47,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,322
28-08-2014,2014,Central,85,03:37,188,23:41,4,09:16,256,19:38,71,20:30,110,19:54,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
26-06-2019,2019,Central,85,20:26,188,21:35,4,12:10,256,23:07,71,20:52,110,22:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
08-02-2012,2012,Central,64,01:10,56,21:27,2,19:49,169,22:46,13,10:25,47,23:04,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,351
30-07-2010,2010,Central,54,04:18,81,21:52,1,16:10,89,19:38,14,15:03,46,18:26,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,285
26-04-2012,2012,Central,85,22:30,188,23:44,4,21:27,256,20:17,71,21:28,110,22:08,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
11-08-2021,2021,Central,85,20:39,188,19:54,4,20:25,256,01:54,71,14:21,110,21:17,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
05-11-2024,2024,Central,85,02:37,188,19:30,4,19:00,256,23:34,71,16:05,110,23:56,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
24-08-2005,2005,Central,65,01:57,94,23:42,1,10:43,100,02:53,17,13:23,48,19:49,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,325
18-02-2023,2023,Central,71,05:01,111,20:26,1,16:21,71,00:28,25,11:54,45,19:04,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,324
06-05-2011,2011,Central,85,01:40,188,22:55,4,16:58,256,21:45,71,19:28,110,18:26,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
30-07-2018,2018,Central,32,03:36,96,22:41,1,11:46,60,01:37,19,15:10,47,18:22,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,255
16-11-2017,2017,Central,38,20:22,72,19:21,1,11:20,165,19:41,14,11:40,46,18:31,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,336
19-08-2022,2022,Central,85,20:32,188,23:15,4,23:16,256,18:18,71,12:45,110,20:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
27-01-2010,2010,Central,85,21:06,188,21:31,4,11:52,256,00:36,71,13:37,110,22:53,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
28-02-2012,2012,Central,85,23:41,188,18:40,4,18:00,256,01:26,71,09:04,110,20:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
30-12-2007,2007,Central,85,22:51,188,21:31,4,12:37,256,02:59,71,16:34,110,23:20,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
18-10-2016,2016,Central,40,21:54,43,23:05,2,21:28,161,18:16,24,17:53,50,18:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,320
08-11-2005,2005,Central,85,20:58,188,18:29,4,18:59,256,19:42,71,10:24,110,19:54,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
04-02-2021,2021,Central,59,02:07,80,22:29,1,08:38,128,20:26,22,16:57,44,22:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,334
31-08-2014,2014,Central,85,22:49,188,20:02,4,08:53,256,01:28,71,21:09,110,23:15,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
02-02-2008,2008,Central,49,20:03,60,20:33,1,17:47,155,21:14,13,09:22,49,23:47,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,327
27-05-2009,2009,Central,85,21:39,188,23:44,4,18:33,256,00:04,71,10:49,110,19:03,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
21-12-2018,2018,Central,85,05:41,188,22:47,4,17:38,256,18:45,71,11:05,110,20:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
19-08-2020,2020,Central,27,20:12,68,23:17,1,14:16,47,01:06,26,09:58,49,18:53,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,218
27-09-2016,2016,Central,85,02:17,188,22:50,4,16:01,256,02:24,71,21:33,110,22:36,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
27-10-2009,2009,Central,39,22:02,73,19:45,2,16:34,135,23:38,24,21:30,50,22:55,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,323
25-07-2012,2012,Central,30,21:34,49,18:45,1,20:20,148,02:21,28,19:39,47,21:24,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,303
26-03-2018,2018,Central,51,01:32,79,21:02,2,07:11,56,21:44,21,20:04,44,23:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,253
07-02-2017,2017,Central,45,20:59,75,20:30,1,16:42,137,01:25,19,10:50,46,20:09,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,323
20-07-2012,2012,Central,85,02:37,188,20:18,4,08:14,256,01:03,71,19:33,110,19:18,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
25-09-2012,2012,Central,60,03:01,59,18:56,1,23:32,51,22:24,21,12:33,47,21:08,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,239
29-06-2024,2024,Central,85,23:24,188,21:21,4,22:39,256,00:55,71,15:45,110,18:25,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
29-08-2012,2012,Central,85,20:06,188,19:28,4,17:31,256,02:41,71,17:26,110,20:59,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
11-02-2020,2020,Central,85,20:02,188,22:18,4,15:07,256,18:02,71,13:05,110,18:48,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
15-01-2006,2006,Central,62,02:26,106,23:33,1,16:23,150,01:31,14,13:57,46,22:37,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,379
27-10-2024,2024,Central,68,02:44,109,22:40,1,10:39,136,00:44,16,19:50,48,19:12,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,378
03-10-2022,2022,Central,65,22:23,45,18:32,1,14:11,129,21:40,18,14:19,48,21:59,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,306
27-04-2006,2006,Central,56,03:46,57,20:55,2,15:00,164,00:00,22,09:33,47,19:15,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,348
29-07-2012,2012,Central,85,01:47,188,19:44,4,10:09,256,20:31,71,09:23,110,23:09,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
07-03-2024,2024,Central,65,00:09,94,19:31,1,11:15,173,00:23,28,18:48,50,21:21,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,411
28-08-2004,2004,Central,68,22:36,59,23:37,2,21:19,161,02:57,22,16:13,45,19:54,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,357
06-07-2012,2012,Central,85,04:36,188,22:59,4,14:31,256,02:29,71,19:30,110,21:03,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
14-02-2011,2011,Central,85,23:48,188,21:14,4,16:08,256,21:36,71,19:44,110,21:03,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
05-09-2014,2014,Central,39,05:11,108,23:18,2,21:09,173,22:08,14,13:52,46,22:50,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,382
20-04-2015,2015,Central,41,03:33,49,20:43,2,19:43,167,00:46,15,14:38,50,22:37,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,324
04-09-2005,2005,Central,43,05:13,49,18:20,1,22:55,53,23:57,16,09:24,45,21:22,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,207
20-05-2011,2011,Central,27,04:47,109,20:39,1,10:39,143,02:37,13,19:21,48,22:03,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,341
21-04-2022,2022,Central,66,02:43,82,20:54,2,11:09,106,00:47,19,13:15,50,23:35,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,325
03-06-2012,2012,Central,85,04:23,188,22:19,4,06:33,256,00:43,71,17:45,110,21:06,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
17-01-2016,2016,Central,85,02:33,188,21:03,4,19:10,256,02:41,71,19:19,110,23:04,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
11-11-2011,2011,Central,85,05:33,188,22:08,4,18:00,256,01:49,71,18:04,110,18:26,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
30-05-2017,2017,Central,67,23:19,92,19:48,2,08:19,61,01:48,28,19:59,48,23:51,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,298
06-03-2023,2023,Central,67,00:52,83,23:45,1,18:09,45,20:29,27,15:10,48,20:53,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,271
27-09-2014,2014,Central,85,03:28,188,23:31,4,19:59,256,00:09,71,19:30,110,19:22,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
20-05-2015,2015,Central,85,22:09,188,23:11,4,18:26,256,20:42,71,17:54,110,19:02,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
13-01-2005,2005,Central,58,21:54,57,19:57,1,23:26,58,01:53,28,20:50,46,23:50,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,248
03-02-2009,2009,Central,61,22:10,91,19:10,2,09:31,68,02:58,16,16:11,46,20:11,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,284
12-02-2004,2004,Central,57,22:06,67,22:49,1,23:49,144,19:15,17,16:29,48,18:57,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,334
29-12-2018,2018,Central,85,21:57,188,18:10,4,13:29,256,02:53,71,18:59,110,18:04,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
20-03-2019,2019,Central,85,23:26,188,23:02,4,07:57,256,22:06,71,18:11,110,22:21,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
18-01-2008,2008,Central,85,20:31,188,22:41,4,19:31,256,00:38,71,18:38,110,18:57,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
19-08-2010,2010,Central,51,04:23,77,20:59,1,06:18,75,02:26,23,20:09,48,22:01,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,275
07-02-2008,2008,Central,85,03:18,188,20:26,4,08:56,256,23:30,71,19:20,110,22:34,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
28-06-2017,2017,Central,50,05:32,41,20:17,2,22:47,157,00:19,24,21:50,48,22:10,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,322
01-06-2022,2022,Central,85,03:45,188,20:56,4,07:08,256,01:26,71,17:36,110,21:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
27-04-2017,2017,Central,51,22:51,41,22:57,2,09:33,75,18:05,12,17:17,45,19:23,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,226
30-03-2005,2005,Central,40,03:00,92,23:09,2,21:06,103,01:37,13,14:38,49,19:48,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,299
21-04-2015,2015,Central,52,23:35,53,18:29,1,18:10,105,00:52,22,10:17,45,21:43,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,278
25-01-2020,2020,Central,47,23:25,68,21:19,2,19:18,53,19:52,24,09:55,45,21:52,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,239
17-11-2012,2012,Central,54,22:31,67,22:44,2,20:50,114,19:48,19,20:54,45,22:36,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,301
17-02-2017,2017,Central,85,21:21,188,19:28,4,10:44,256,00:33,71,09:12,110,23:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
08-09-2022,2022,Central,43,22:23,63,22:42,1,17:59,173,23:09,27,10:25,46,19:32,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,353
01-02-2020,2020,Central,85,20:07,188,22:09,4,07:46,256,00:36,71,14:39,110,21:01,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
10-03-2008,2008,Central,42,00:56,104,22:04,2,12:37,162,21:40,28,12:30,50,20:58,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,388
30-01-2015,2015,Central,85,21:41,188,23:20,4,07:28,256,23:34,71,17:30,110,18:46,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
28-08-2012,2012,Central,85,22:57,188,21:38,4,17:11,256,00:18,71,13:44,110,21:30,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
12-07-2018,2018,Central,85,20:18,188,20:58,4,19:34,256,20:38,71,20:27,110,18:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
26-11-2017,2017,Central,85,21:34,188,19:58,4,08:25,256,01:15,71,13:46,110,20:51,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
05-03-2010,2010,Central,50,23:01,97,22:20,1,08:09,160,22:43,17,21:52,47,18:49,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,372
09-08-2005,2005,Central,61,21:06,98,21:46,2,18:37,147,21:42,19,15:49,48,23:01,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,375
19-10-2007,2007,Central,85,22:39,188,23:28,4,14:55,256,02:43,71,17:25,110,18:11,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
06-08-2015,2015,Central,29,21:14,108,21:21,1,11:56,168,01:14,20,15:52,44,22:54,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,370
24-11-2009,2009,Central,59,20:17,90,19:19,1,17:12,45,02:55,23,19:47,48,23:55,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,266
02-03-2019,2019,Central,53,23:33,50,21:12,2,12:34,56,01:27,25,20:18,49,19:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,235
25-07-2010,2010,Central,85,22:38,188,19:31,4,06:16,256,01:54,71,21:33,110,19:17,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
08-04-2022,2022,Central,85,04:52,188,21:37,4,16:42,256,01:25,71,20:16,110,20:30,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
10-11-2015,2015,Central,28,21:50,54,18:30,1,20:21,89,01:28,22,19:00,46,20:30,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,240
04-05-2017,2017,Central,50,23:51,42,20:49,1,23:54,48,20:39,18,17:12,45,22:56,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,204
12-03-2004,2004,Central,85,23:51,188,19:04,4,06:20,256,02:41,71,15:00,110,18:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
27-04-2008,2008,Central,85,00:36,188,18:46,4,22:37,256,23:44,71,21:15,110,18:39,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
02-09-2007,2007,Central,64,03:04,112,22:39,2,15:23,137,00:54,27,20:16,45,20:29,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,387
07-03-2008,2008,Central,65,20:30,62,19:10,1,15:06,55,02:38,16,10:33,48,18:11,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,247
10-11-2012,2012,Central,85,01:34,188,20:21,4,14:08,256,01:01,71,16:12,110,22:48,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
25-06-2023,2023,Central,67,20:23,113,22:58,2,11:06,114,00:40,18,17:13,44,21:02,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,358
11-03-2024,2024,Central,54,23:34,57,21:47,1,14:47,82,18:22,12,13:58,49,19:35,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,255
05-10-2017,2017,Central,85,22:56,188,18:06,4,22:09,256,01:58,71,13:05,110,21:20,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
28-06-2024,2024,Central,85,03:45,188,18:31,4,16:13,256,20:31,71,18:57,110,20:11,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
13-09-2008,2008,Central,62,01:10,71,20:03,1,21:47,127,02:57,26,18:28,49,23:20,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,336
19-06-2015,2015,Central,85,23:59,188,21:01,4,11:50,256,00:53,71,10:31,110,20:35,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
09-09-2005,2005,Central,85,01:25,188,23:34,4,12:54,256,22:58,71,15:33,110,23:39,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
22-03-2017,2017,Central,32,05:18,111,19:58,1,10:03,64,00:54,15,20:18,44,18:47,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,267
17-11-2024,2024,Central,48,21:56,65,22:43,2,10:25,56,22:36,15,21:19,49,19:09,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,235
27-10-2015,2015,Central,59,03:35,49,22:33,1,12:22,121,20:16,17,13:07,48,23:32,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,295
29-03-2013,2013,Central,85,02:56,188,22:35,4,07:15,256,02:52,71,19:31,110,19:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
04-12-2021,2021,Central,61,05:54,90,21:55,2,18:23,66,21:50,18,17:09,44,18:35,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,281
23-07-2013,2013,Central,48,02:54,98,23:20,1,09:41,171,18:12,27,21:44,47,21:15,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,392
17-09-2021,2021,Central,85,23:39,188,20:44,4,06:15,256,18:53,71,17:51,110,23:07,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
07-04-2011,2011,Central,85,03:24,188,20:52,4,10:54,256,19:20,71,18:49,110,22:27,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
24-02-2011,2011,Central,42,23:47,80,19:50,2,22:41,164,02:27,12,15:57,50,22:16,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,350
27-07-2005,2005,Central,85,21:15,188,18:57,4,06:57,256,21:31,71,15:49,110,18:05,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
30-11-2016,2016,Central,85,04:20,188,20:17,4,21:27,256,19:31,71,10:58,110,22:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
06-06-2011,2011,Central,37,05:41,60,21:34,1,09:57,121,02:17,17,19:42,48,23:12,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,284
22-11-2013,2013,Central,85,23:07,188,21:05,4,19:16,256,20:22,71,19:15,110,20:33,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
06-08-2010,2010,Central,85,20:00,188,21:53,4,08:12,256,18:59,71,09:51,110,22:09,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
23-03-2008,2008,Central,46,21:16,55,18:57,1,23:47,100,02:20,22,18:23,49,21:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,273
08-05-2015,2015,Central,85,22:11,188,19:52,4,21:23,256,01:40,71,12:19,110,20:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
21-11-2014,2014,Central,85,02:28,188,21:54,4,23:29,256,20:14,71,09:59,110,22:45,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
18-11-2005,2005,Central,85,03:57,188,19:06,4,22:19,256,00:58,71,11:28,110,22:41,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
26-10-2011,2011,Central,56,02:14,59,22:12,2,17:02,97,23:40,15,16:39,50,19:40,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,279
07-11-2011,2011,Central,85,03:26,188,18:57,4,08:56,256,18:10,71,21:19,110,19:45,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
09-05-2007,2007,Central,44,23:05,108,23:43,1,11:00,111,22:19,24,20:14,49,22:35,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,337
21-01-2018,2018,Central,57,02:06,93,23:58,1,10:02,85,19:58,16,16:33,49,23:47,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,301
04-11-2024,2024,Central,59,23:52,50,21:45,2,15:11,163,18:14,23,09:14,45,20:14,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,342
17-03-2013,2013,Central,55,03:19,64,23:42,2,16:54,81,23:09,23,17:55,49,22:58,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,274
10-07-2015,2015,Central,71,21:04,103,22:48,2,22:22,99,02:58,23,13:54,44,20:26,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,342
13-04-2023,2023,Central,38,03:17,85,23:06,1,11:05,168,20:53,21,18:10,47,23:53,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,360
01-11-2015,2015,Central,85,00:42,188,23:43,4,21:45,256,21:44,71,10:24,110,22:23,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
28-05-2012,2012,Central,56,00:27,111,19:03,1,13:45,146,00:47,21,12:29,44,22:22,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,379
21-04-2005,2005,Central,40,03:02,77,20:15,2,16:24,77,22:58,13,17:55,46,21:52,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,255
01-08-2011,2011,Central,85,01:13,188,22:00,4,20:03,256,02:59,71,18:16,110,18:45,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
20-12-2013,2013,Central,85,05:02,188,20:49,4,18:49,256,01:36,71,12:15,110,22:06,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
23-03-2021,2021,Central,85,21:21,188,18:48,4,18:48,256,19:53,71,20:00,110,20:24,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
17-10-2017,2017,Central,64,20:33,87,18:26,1,17:32,148,18:59,12,16:46,45,21:37,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,357
04-03-2009,2009,Central,54,21:39,110,21:04,1,07:34,86,00:13,14,11:38,49,22:40,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,314
07-04-2020,2020,Central,59,22:17,79,23:13,1,14:33,65,02:37,15,13:24,46,23:58,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,265
30-09-2006,2006,Central,47,20:45,56,19:34,2,21:07,85,01:45,14,10:23,45,18:15,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,249
04-12-2013,2013,Central,85,22:28,188,20:31,4,09:51,256,01:06,71,10:37,110,23:07,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
07-03-2018,2018,Central,85,05:41,188,22:12,4,07:45,256,23:07,71,09:17,110,21:25,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
21-03-2006,2006,Central,85,22:32,188,20:55,4,13:11,256,21:51,71,13:52,110,22:33,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
17-05-2009,2009,Central,55,02:20,66,18:57,1,18:59,136,19:43,21,14:19,48,23:07,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,327
03-09-2021,2021,Central,30,03:50,78,21:39,2,19:07,101,20:25,28,12:33,44,21:50,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,283
20-05-2008,2008,Central,30,22:13,78,22:57,2,15:55,94,22:46,14,09:30,48,21:44,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,266
16-01-2018,2018,Central,85,00:02,188,23:57,4,07:05,256,02:01,71,12:32,110,22:34,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,714
31-07-2018,2018,Central,57,22:06,84,21:53,1,11:43,125,21:40,25,17:20,44,19:00,0,NA,0,NA,89.2,5.7,250000,28.6519,77.2315,12,8,279,250,336
